,QUANTITYUNIT,CURRENCY,QUANTITY,BUYING_TAXAMOUNT,SALESORDERID,BUYING_GROSSAMOUNT,PRODUCTID,SALESORDERITEM,BUYING_NETAMOUNT,PARTNERID,SALES_TAXAMOUNT,SALES_NETAMOUNT,SALES_GROSSAMOUNT,DATE,DELIVERYSTATUS,EMPLOYEESID,SALESORG,SUPPLIER_PARTNERID,PRICE,PRODCATEGORYID,PRODUCTNAME,CATEGORYNAME,ADDRESSID,PARTNERNAME,REGION,CITY,LATITUDE,LONGITUDE,COUNTRY,NAME,LASTNAME,SEX,AGE,MARRIED,CHILDREN
701,EA,USD,5,249.875,500000120,1999,RC-1055,50,1749.125,100000016,10187.625,71313.375,81501,2018-07-22,C,4,APJ,100000020,1999,RC,Rennsemmel,Racing Bike,1000000050,CC SportWorld,APJ,Meadow Heights,-37.651278000000005,144.923051,AU,William,Mussen,M,28,Y,Y
702,EA,USD,2,99.875,500000121,799,HB-1172,10,699.125,100000021,6908.25,48357.75,55266,2018-07-23,C,5,APJ,100000037,799,HB,Star Cruise II,Hybrid Bike,1000000055,High Tech Sports Inc,APJ,Hyderabad,17.385758,78.467547,IN,Javas,Hedge,M,32,N,Y
703,EA,USD,1,49.875,500000121,399,BX-1012,20,349.125,100000021,6908.25,48357.75,55266,2018-07-23,C,5,APJ,100000004,399,BX,BMX Jump 1012,BMX,1000000055,High Tech Sports Inc,APJ,Hyderabad,17.385758,78.467547,IN,Javas,Hedge,M,32,N,Y
704,EA,USD,4,39.875,500000121,319,BX-1016,30,279.125,100000021,6908.25,48357.75,55266,2018-07-23,C,5,APJ,100000008,319,BX,BMX Optima II,BMX,1000000055,High Tech Sports Inc,APJ,Hyderabad,17.385758,78.467547,IN,Javas,Hedge,M,32,N,Y
705,EA,USD,3,150.0,500000121,1200,CC-1022,40,1050.0,100000021,6908.25,48357.75,55266,2018-07-23,C,5,APJ,100000010,1200,CC,Cyclone Speed,Cyclo-cross Bike,1000000055,High Tech Sports Inc,APJ,Hyderabad,17.385758,78.467547,IN,Javas,Hedge,M,32,N,Y
706,EA,USD,8,625.0,500000121,5000,EB-1136,50,4375.0,100000021,6908.25,48357.75,55266,2018-07-23,C,5,APJ,100000031,5000,EB,Speedeon Light,eBike,1000000055,High Tech Sports Inc,APJ,Hyderabad,17.385758,78.467547,IN,Javas,Hedge,M,32,N,Y
707,EA,USD,7,149.875,500000121,1199,HB-1176,60,1049.125,100000021,6908.25,48357.75,55266,2018-07-23,C,5,APJ,100000041,1199,HB,Specifica Gold,Hybrid Bike,1000000055,High Tech Sports Inc,APJ,Hyderabad,17.385758,78.467547,IN,Javas,Hedge,M,32,N,Y
708,EA,USD,8,36.0,500000122,288,CB-1163,10,252.0,100000020,4414.75,30903.25,35318,2018-07-24,C,5,APJ,100000035,288,CB,La Plage Gold,Cruiser,1000000054,Cycle World,APJ,Mumbai,19.31394,72.85756500000001,IN,Javas,Hedge,M,32,N,Y
709,EA,USD,1,47.375,500000122,379,HB-1174,20,331.625,100000020,4414.75,30903.25,35318,2018-07-24,C,5,APJ,100000039,379,HB,Universal Two,Hybrid Bike,1000000054,Cycle World,APJ,Mumbai,19.31394,72.85756500000001,IN,Javas,Hedge,M,32,N,Y
710,EA,USD,2,499.875,500000122,3999,RC-1052,30,3499.125,100000020,4414.75,30903.25,35318,2018-07-24,C,5,APJ,100000017,3999,RC,Tornado II,Racing Bike,1000000054,Cycle World,APJ,Mumbai,19.31394,72.85756500000001,IN,Javas,Hedge,M,32,N,Y
711,EA,USD,8,187.375,500000122,1499,DB-1081,40,1311.625,100000020,4414.75,30903.25,35318,2018-07-24,C,5,APJ,100000023,1499,DB,Rooty Basic,Downhill Bike,1000000054,Cycle World,APJ,Mumbai,19.31394,72.85756500000001,IN,Javas,Hedge,M,32,N,Y
712,EA,USD,1,87.375,500000122,699,HB-1171,50,611.625,100000020,4414.75,30903.25,35318,2018-07-24,C,5,APJ,100000036,699,HB,Star Cruise,Hybrid Bike,1000000054,Cycle World,APJ,Mumbai,19.31394,72.85756500000001,IN,Javas,Hedge,M,32,N,Y
713,EA,USD,2,156.25,500000122,1250,DB-1082,60,1093.75,100000020,4414.75,30903.25,35318,2018-07-24,C,5,APJ,100000024,1250,DB,Capricorn,Downhill Bike,1000000054,Cycle World,APJ,Mumbai,19.31394,72.85756500000001,IN,Javas,Hedge,M,32,N,Y
714,EA,USD,3,90.125,500000122,721,RO-1003,70,630.875,100000020,4414.75,30903.25,35318,2018-07-24,C,5,APJ,100000002,721,RO,Roady 1003,Road Bike,1000000054,Cycle World,APJ,Mumbai,19.31394,72.85756500000001,IN,Javas,Hedge,M,32,N,Y
715,EA,USD,7,49.875,500000122,399,BX-1012,80,349.125,100000020,4414.75,30903.25,35318,2018-07-24,C,5,APJ,100000004,399,BX,BMX Jump 1012,BMX,1000000054,Cycle World,APJ,Mumbai,19.31394,72.85756500000001,IN,Javas,Hedge,M,32,N,Y
716,EA,USD,10,56.125,500000122,449,BX-1013,90,392.875,100000020,4414.75,30903.25,35318,2018-07-24,C,5,APJ,100000005,449,BX,BMX Jump Lux I,BMX,1000000054,Cycle World,APJ,Mumbai,19.31394,72.85756500000001,IN,Javas,Hedge,M,32,N,Y
717,EA,USD,9,37.375,500000123,299,BX-1015,10,261.625,100000033,5490.5,38433.5,43924,2018-07-24,C,1,AMER,100000007,299,BX,BMX Optima,BMX,1000000067,Move by Bike,AMER,Schefferville,54.809261,-66.815519,CA,Derick,Magill,M,39,Y,N
718,EA,USD,4,187.375,500000123,1499,DB-1081,20,1311.625,100000033,5490.5,38433.5,43924,2018-07-24,C,1,AMER,100000023,1499,DB,Rooty Basic,Downhill Bike,1000000067,Move by Bike,AMER,Schefferville,54.809261,-66.815519,CA,Derick,Magill,M,39,Y,N
719,EA,USD,1,499.875,500000123,3999,MB-1033,30,3499.125,100000033,5490.5,38433.5,43924,2018-07-24,C,1,AMER,100000014,3999,MB,Mt Discovery Rush,Mountain Bike,1000000067,Move by Bike,AMER,Schefferville,54.809261,-66.815519,CA,Derick,Magill,M,39,Y,N
720,EA,USD,2,37.375,500000123,299,BX-1015,40,261.625,100000033,5490.5,38433.5,43924,2018-07-24,C,1,AMER,100000007,299,BX,BMX Optima,BMX,1000000067,Move by Bike,AMER,Schefferville,54.809261,-66.815519,CA,Derick,Magill,M,39,Y,N
721,EA,USD,3,187.5,500000123,1500,EB-1131,50,1312.5,100000033,5490.5,38433.5,43924,2018-07-24,C,1,AMER,100000026,1500,EB,Flash Drive,eBike,1000000067,Move by Bike,AMER,Schefferville,54.809261,-66.815519,CA,Derick,Magill,M,39,Y,N
722,EA,USD,8,150.0,500000123,1200,CC-1022,60,1050.0,100000033,5490.5,38433.5,43924,2018-07-24,C,1,AMER,100000010,1200,CC,Cyclone Speed,Cyclo-cross Bike,1000000067,Move by Bike,AMER,Schefferville,54.809261,-66.815519,CA,Derick,Magill,M,39,Y,N
723,EA,USD,7,81.125,500000123,649,MB-1031,70,567.875,100000033,5490.5,38433.5,43924,2018-07-24,C,1,AMER,100000012,649,MB,Mt Discovery B,Mountain Bike,1000000067,Move by Bike,AMER,Schefferville,54.809261,-66.815519,CA,Derick,Magill,M,39,Y,N
724,EA,USD,3,499.875,500000123,3999,MB-1033,80,3499.125,100000033,5490.5,38433.5,43924,2018-07-24,C,1,AMER,100000014,3999,MB,Mt Discovery Rush,Mountain Bike,1000000067,Move by Bike,AMER,Schefferville,54.809261,-66.815519,CA,Derick,Magill,M,39,Y,N
725,EA,USD,6,312.375,500000124,2499,RC-1051,10,2186.625,100000008,8911.125,62377.875,71289,2018-07-26,C,3,EMEA,100000016,2499,RC,Tornado I,Racing Bike,1000000042,Tona Bikes AG,EMEA,Marne,53.952608999999995,9.018139,DE,Ellis,Robertson,M,27,N,N
726,EA,USD,1,600.0,500000124,4800,EB-1134,20,4200.0,100000008,8911.125,62377.875,71289,2018-07-26,C,3,EMEA,100000029,4800,EB,Lazy Cat II,eBike,1000000042,Tona Bikes AG,EMEA,Marne,53.952608999999995,9.018139,DE,Ellis,Robertson,M,27,N,N
727,EA,USD,5,187.375,500000124,1499,DB-1081,30,1311.625,100000008,8911.125,62377.875,71289,2018-07-26,C,3,EMEA,100000023,1499,DB,Rooty Basic,Downhill Bike,1000000042,Tona Bikes AG,EMEA,Marne,53.952608999999995,9.018139,DE,Ellis,Robertson,M,27,N,N
728,EA,USD,10,156.25,500000124,1250,DB-1082,40,1093.75,100000008,8911.125,62377.875,71289,2018-07-26,C,3,EMEA,100000024,1250,DB,Capricorn,Downhill Bike,1000000042,Tona Bikes AG,EMEA,Marne,53.952608999999995,9.018139,DE,Ellis,Robertson,M,27,N,N
729,EA,USD,6,187.5,500000124,1500,EB-1131,50,1312.5,100000008,8911.125,62377.875,71289,2018-07-26,C,3,EMEA,100000026,1500,EB,Flash Drive,eBike,1000000042,Tona Bikes AG,EMEA,Marne,53.952608999999995,9.018139,DE,Ellis,Robertson,M,27,N,N
730,EA,USD,10,281.25,500000124,2250,EB-1133,60,1968.75,100000008,8911.125,62377.875,71289,2018-07-26,C,3,EMEA,100000028,2250,EB,Lazy Cat,eBike,1000000042,Tona Bikes AG,EMEA,Marne,53.952608999999995,9.018139,DE,Ellis,Robertson,M,27,N,N
731,EA,USD,2,149.875,500000125,1199,HB-1176,10,1049.125,100000028,4011.625,28081.375,32093,2018-07-26,C,6,EMEA,100000041,1199,HB,Specifica Gold,Hybrid Bike,1000000062,Palm Beach Bike World,EMEA,Dubai,24.956728,55.120385999999996,DU,Bruce,Yousuf,F,22,N,N
732,EA,USD,7,50.0,500000125,400,CB-1162,20,350.0,100000028,4011.625,28081.375,32093,2018-07-26,C,6,EMEA,100000034,400,CB,La Plage Limited,Cruiser,1000000062,Palm Beach Bike World,EMEA,Dubai,24.956728,55.120385999999996,DU,Bruce,Yousuf,F,22,N,N
733,EA,USD,3,600.0,500000125,4800,EB-1134,30,4200.0,100000028,4011.625,28081.375,32093,2018-07-26,C,6,EMEA,100000029,4800,EB,Lazy Cat II,eBike,1000000062,Palm Beach Bike World,EMEA,Dubai,24.956728,55.120385999999996,DU,Bruce,Yousuf,F,22,N,N
734,EA,USD,5,312.375,500000125,2499,MB-1034,40,2186.625,100000028,4011.625,28081.375,32093,2018-07-26,C,6,EMEA,100000015,2499,MB,Mt Discovery Ulti,Mountain Bike,1000000062,Palm Beach Bike World,EMEA,Dubai,24.956728,55.120385999999996,DU,Bruce,Yousuf,F,22,N,N
735,EA,USD,8,987.5,500000126,7900,EB-1137,10,6912.5,100000006,24248.375,169738.625,193987,2018-07-27,C,3,EMEA,100000032,7900,EB,Speedeon Cross,eBike,1000000040,BuchungsKreis 1010,EMEA,Trimport,49.908759,6.578608999999999,DE,Ellis,Robertson,M,27,N,N
736,EA,USD,10,90.125,500000126,721,RO-1003,20,630.875,100000006,24248.375,169738.625,193987,2018-07-27,C,3,EMEA,100000002,721,RO,Roady 1003,Road Bike,1000000040,BuchungsKreis 1010,EMEA,Trimport,49.908759,6.578608999999999,DE,Ellis,Robertson,M,27,N,N
737,EA,USD,5,56.125,500000126,449,BX-1013,30,392.875,100000006,24248.375,169738.625,193987,2018-07-27,C,3,EMEA,100000005,449,BX,BMX Jump Lux I,BMX,1000000040,BuchungsKreis 1010,EMEA,Trimport,49.908759,6.578608999999999,DE,Ellis,Robertson,M,27,N,N
738,EA,USD,10,499.875,500000126,3999,RC-1052,40,3499.125,100000006,24248.375,169738.625,193987,2018-07-27,C,3,EMEA,100000017,3999,RC,Tornado II,Racing Bike,1000000040,BuchungsKreis 1010,EMEA,Trimport,49.908759,6.578608999999999,DE,Ellis,Robertson,M,27,N,N
739,EA,USD,8,987.5,500000126,7900,EB-1137,50,6912.5,100000006,24248.375,169738.625,193987,2018-07-27,C,3,EMEA,100000032,7900,EB,Speedeon Cross,eBike,1000000040,BuchungsKreis 1010,EMEA,Trimport,49.908759,6.578608999999999,DE,Ellis,Robertson,M,27,N,N
740,EA,USD,8,187.5,500000126,1500,EB-1131,60,1312.5,100000006,24248.375,169738.625,193987,2018-07-27,C,3,EMEA,100000026,1500,EB,Flash Drive,eBike,1000000040,BuchungsKreis 1010,EMEA,Trimport,49.908759,6.578608999999999,DE,Ellis,Robertson,M,27,N,N
741,EA,USD,2,47.375,500000126,379,HB-1174,70,331.625,100000006,24248.375,169738.625,193987,2018-07-27,C,3,EMEA,100000039,379,HB,Universal Two,Hybrid Bike,1000000040,BuchungsKreis 1010,EMEA,Trimport,49.908759,6.578608999999999,DE,Ellis,Robertson,M,27,N,N
742,EA,USD,9,31.125,500000126,249,BX-1011,80,217.875,100000006,24248.375,169738.625,193987,2018-07-27,C,3,EMEA,100000003,249,BX,BMX Vintage 1011,BMX,1000000040,BuchungsKreis 1010,EMEA,Trimport,49.908759,6.578608999999999,DE,Ellis,Robertson,M,27,N,N
743,EA,USD,7,56.125,500000126,449,BX-1013,90,392.875,100000006,24248.375,169738.625,193987,2018-07-27,C,3,EMEA,100000005,449,BX,BMX Jump Lux I,BMX,1000000040,BuchungsKreis 1010,EMEA,Trimport,49.908759,6.578608999999999,DE,Ellis,Robertson,M,27,N,N
744,EA,USD,5,149.875,500000127,1199,DB-1083,10,1049.125,100000023,6498.125,45486.875,51985,2018-07-27,C,4,APJ,100000025,1199,DB,Capricorn II,Downhill Bike,1000000057,MX Bike,APJ,Mumbai,19.073197,72.826831,IN,William,Mussen,M,28,Y,Y
745,EA,USD,10,574.875,500000127,4599,RC-1053,20,4024.125,100000023,6498.125,45486.875,51985,2018-07-27,C,4,APJ,100000018,4599,RC,Stream I,Racing Bike,1000000057,MX Bike,APJ,Mumbai,19.073197,72.826831,IN,William,Mussen,M,28,Y,Y
746,EA,USD,2,170.125,500000128,1361,CC-1023,10,1190.875,100000032,3637.125,25459.875,29097,2018-07-27,C,1,AMER,100000011,1361,CC,Cyclone III,Cyclo-cross Bike,1000000066,Wichita Sport,AMER,Iroquois,44.845124,-75.31828,CA,Derick,Magill,M,39,Y,N
747,EA,USD,8,149.875,500000128,1199,DB-1083,20,1049.125,100000032,3637.125,25459.875,29097,2018-07-27,C,1,AMER,100000025,1199,DB,Capricorn II,Downhill Bike,1000000066,Wichita Sport,AMER,Iroquois,44.845124,-75.31828,CA,Derick,Magill,M,39,Y,N
748,EA,USD,8,187.375,500000128,1499,DB-1081,30,1311.625,100000032,3637.125,25459.875,29097,2018-07-27,C,1,AMER,100000023,1499,DB,Rooty Basic,Downhill Bike,1000000066,Wichita Sport,AMER,Iroquois,44.845124,-75.31828,CA,Derick,Magill,M,39,Y,N
749,EA,USD,1,156.25,500000128,1250,DB-1082,40,1093.75,100000032,3637.125,25459.875,29097,2018-07-27,C,1,AMER,100000024,1250,DB,Capricorn,Downhill Bike,1000000066,Wichita Sport,AMER,Iroquois,44.845124,-75.31828,CA,Derick,Magill,M,39,Y,N
750,EA,USD,1,143.0,500000128,1144,CC-1021,50,1001.0,100000032,3637.125,25459.875,29097,2018-07-27,C,1,AMER,100000009,1144,CC,Cyclone Basic,Cyclo-cross Bike,1000000066,Wichita Sport,AMER,Iroquois,44.845124,-75.31828,CA,Derick,Magill,M,39,Y,N
751,EA,USD,3,99.875,500000128,799,BX-1014,60,699.125,100000032,3637.125,25459.875,29097,2018-07-27,C,1,AMER,100000006,799,BX,BMX Jump Lux II,BMX,1000000066,Wichita Sport,AMER,Iroquois,44.845124,-75.31828,CA,Derick,Magill,M,39,Y,N
752,EA,USD,10,49.875,500000129,399,CB-1161,10,349.125,100000005,13743.375,96203.625,109947,2018-07-30,C,3,EMEA,100000033,399,CB,La Plage,Cruiser,1000000039,Alpha AG,EMEA,Callenberg,51.096588,14.433772,DE,Ellis,Robertson,M,27,N,N
753,EA,USD,6,574.875,500000129,4599,RC-1053,20,4024.125,100000005,13743.375,96203.625,109947,2018-07-30,C,3,EMEA,100000018,4599,RC,Stream I,Racing Bike,1000000039,Alpha AG,EMEA,Callenberg,51.096588,14.433772,DE,Ellis,Robertson,M,27,N,N
754,EA,USD,6,143.0,500000129,1144,CC-1021,30,1001.0,100000005,13743.375,96203.625,109947,2018-07-30,C,3,EMEA,100000009,1144,CC,Cyclone Basic,Cyclo-cross Bike,1000000039,Alpha AG,EMEA,Callenberg,51.096588,14.433772,DE,Ellis,Robertson,M,27,N,N
755,EA,USD,1,49.875,500000129,399,CB-1161,40,349.125,100000005,13743.375,96203.625,109947,2018-07-30,C,3,EMEA,100000033,399,CB,La Plage,Cruiser,1000000039,Alpha AG,EMEA,Callenberg,51.096588,14.433772,DE,Ellis,Robertson,M,27,N,N
756,EA,USD,9,987.5,500000129,7900,EB-1137,50,6912.5,100000005,13743.375,96203.625,109947,2018-07-30,C,3,EMEA,100000032,7900,EB,Speedeon Cross,eBike,1000000039,Alpha AG,EMEA,Callenberg,51.096588,14.433772,DE,Ellis,Robertson,M,27,N,N
757,EA,USD,4,187.5,500000130,1500,EB-1131,10,1312.5,100000038,13847.25,96930.75,110778,2018-02-08,C,6,EMEA,100000026,1500,EB,Flash Drive,eBike,1000000072,The Cycle Factor,EMEA,Athis-Mons,48.705234999999995,2.375049,FR,Bruce,Yousuf,F,22,N,N
758,EA,USD,2,499.875,500000130,3999,MB-1033,20,3499.125,100000038,13847.25,96930.75,110778,2018-02-08,C,6,EMEA,100000014,3999,MB,Mt Discovery Rush,Mountain Bike,1000000072,The Cycle Factor,EMEA,Athis-Mons,48.705234999999995,2.375049,FR,Bruce,Yousuf,F,22,N,N
759,EA,USD,2,249.875,500000130,1999,RC-1055,30,1749.125,100000038,13847.25,96930.75,110778,2018-02-08,C,6,EMEA,100000020,1999,RC,Veloflash,Racing Bike,1000000072,The Cycle Factor,EMEA,Athis-Mons,48.705234999999995,2.375049,FR,Bruce,Yousuf,F,22,N,N
760,EA,USD,2,249.875,500000130,1999,RC-1055,30,1749.125,100000038,13847.25,96930.75,110778,2018-02-08,C,6,EMEA,100000020,1999,RC,Rennsemmel,Racing Bike,1000000072,The Cycle Factor,EMEA,Athis-Mons,48.705234999999995,2.375049,FR,Bruce,Yousuf,F,22,N,N
761,EA,USD,5,312.375,500000130,2499,MB-1034,40,2186.625,100000038,13847.25,96930.75,110778,2018-02-08,C,6,EMEA,100000015,2499,MB,Mt Discovery Ulti,Mountain Bike,1000000072,The Cycle Factor,EMEA,Athis-Mons,48.705234999999995,2.375049,FR,Bruce,Yousuf,F,22,N,N
762,EA,USD,3,149.875,500000130,1199,HB-1176,50,1049.125,100000038,13847.25,96930.75,110778,2018-02-08,C,6,EMEA,100000041,1199,HB,Specifica Gold,Hybrid Bike,1000000072,The Cycle Factor,EMEA,Athis-Mons,48.705234999999995,2.375049,FR,Bruce,Yousuf,F,22,N,N
763,EA,USD,8,625.0,500000130,5000,EB-1136,60,4375.0,100000038,13847.25,96930.75,110778,2018-02-08,C,6,EMEA,100000031,5000,EB,Speedeon Light,eBike,1000000072,The Cycle Factor,EMEA,Athis-Mons,48.705234999999995,2.375049,FR,Bruce,Yousuf,F,22,N,N
764,EA,USD,6,49.875,500000130,399,BX-1012,70,349.125,100000038,13847.25,96930.75,110778,2018-02-08,C,6,EMEA,100000004,399,BX,BMX Jump 1012,BMX,1000000072,The Cycle Factor,EMEA,Athis-Mons,48.705234999999995,2.375049,FR,Bruce,Yousuf,F,22,N,N
765,EA,USD,8,36.0,500000130,288,CB-1163,80,252.0,100000038,13847.25,96930.75,110778,2018-02-08,C,6,EMEA,100000035,288,CB,La Plage Gold,Cruiser,1000000072,The Cycle Factor,EMEA,Athis-Mons,48.705234999999995,2.375049,FR,Bruce,Yousuf,F,22,N,N
766,EA,USD,8,499.875,500000130,3999,MB-1033,90,3499.125,100000038,13847.25,96930.75,110778,2018-02-08,C,6,EMEA,100000014,3999,MB,Mt Discovery Rush,Mountain Bike,1000000072,The Cycle Factor,EMEA,Athis-Mons,48.705234999999995,2.375049,FR,Bruce,Yousuf,F,22,N,N
767,EA,USD,9,187.375,500000131,1499,DB-1081,10,1311.625,100000001,10836.125,75852.875,86689,2018-05-08,C,10,AMER,100000023,1499,DB,Rooty Basic,Downhill Bike,1000000035,Amaze Bikes Inc,AMER,Fair Oaks,38.638355,-121.28668300000001,US,Janet,Gray,F,24,Y,N
768,EA,USD,2,81.125,500000131,649,MB-1031,20,567.875,100000001,10836.125,75852.875,86689,2018-05-08,C,10,AMER,100000012,649,MB,Mt Discovery B,Mountain Bike,1000000035,Amaze Bikes Inc,AMER,Fair Oaks,38.638355,-121.28668300000001,US,Janet,Gray,F,24,Y,N
769,EA,USD,9,687.375,500000131,5499,RC-1054,30,4811.625,100000001,10836.125,75852.875,86689,2018-05-08,C,10,AMER,100000019,5499,RC,Stream II,Racing Bike,1000000035,Amaze Bikes Inc,AMER,Fair Oaks,38.638355,-121.28668300000001,US,Janet,Gray,F,24,Y,N
770,EA,USD,6,36.0,500000131,288,CB-1163,40,252.0,100000001,10836.125,75852.875,86689,2018-05-08,C,10,AMER,100000035,288,CB,La Plage Gold,Cruiser,1000000035,Amaze Bikes Inc,AMER,Fair Oaks,38.638355,-121.28668300000001,US,Janet,Gray,F,24,Y,N
771,EA,USD,4,47.375,500000131,379,HB-1174,50,331.625,100000001,10836.125,75852.875,86689,2018-05-08,C,10,AMER,100000039,379,HB,Universal Two,Hybrid Bike,1000000035,Amaze Bikes Inc,AMER,Fair Oaks,38.638355,-121.28668300000001,US,Janet,Gray,F,24,Y,N
772,EA,USD,7,65.625,500000131,525,RO-1001,60,459.375,100000001,10836.125,75852.875,86689,2018-05-08,C,10,AMER,100000000,525,RO,Roady 1001,Road Bike,1000000035,Amaze Bikes Inc,AMER,Fair Oaks,38.638355,-121.28668300000001,US,Janet,Gray,F,24,Y,N
773,EA,USD,5,237.5,500000131,1900,EB-1132,70,1662.5,100000001,10836.125,75852.875,86689,2018-05-08,C,10,AMER,100000027,1900,EB,Flash Drive II,eBike,1000000035,Amaze Bikes Inc,AMER,Fair Oaks,38.638355,-121.28668300000001,US,Janet,Gray,F,24,Y,N
774,EA,USD,2,187.5,500000131,1500,EB-1131,80,1312.5,100000001,10836.125,75852.875,86689,2018-05-08,C,10,AMER,100000026,1500,EB,Flash Drive,eBike,1000000035,Amaze Bikes Inc,AMER,Fair Oaks,38.638355,-121.28668300000001,US,Janet,Gray,F,24,Y,N
775,EA,USD,10,37.375,500000131,299,BX-1015,90,261.625,100000001,10836.125,75852.875,86689,2018-05-08,C,10,AMER,100000007,299,BX,BMX Optima,BMX,1000000035,Amaze Bikes Inc,AMER,Fair Oaks,38.638355,-121.28668300000001,US,Janet,Gray,F,24,Y,N
776,EA,USD,5,187.375,500000132,1499,DB-1081,10,1311.625,100000029,2186.625,15306.375,17493,2018-08-08,C,8,EMEA,100000023,1499,DB,Rooty Basic,Downhill Bike,1000000063,A to Z Fitness,EMEA,Jebel Ali Free Zone,24.963276999999998,55.053726,DU,Penelope,Dupper,F,25,N,N
777,EA,USD,2,624.875,500000132,4999,RC-1057,20,4374.125,100000029,2186.625,15306.375,17493,2018-08-08,C,8,EMEA,100000022,4999,RC,Veloflash Ultimate,Racing Bike,1000000063,A to Z Fitness,EMEA,Jebel Ali Free Zone,24.963276999999998,55.053726,DU,Penelope,Dupper,F,25,N,N
778,EA,USD,2,149.875,500000133,1199,DB-1083,10,1049.125,100000016,750.375,5252.625,6003,2018-11-08,C,5,APJ,100000025,1199,DB,Capricorn II,Downhill Bike,1000000050,CC SportWorld,APJ,Meadow Heights,-37.651278000000005,144.923051,AU,Javas,Hedge,M,32,N,Y
779,EA,USD,5,90.125,500000133,721,RO-1003,20,630.875,100000016,750.375,5252.625,6003,2018-11-08,C,5,APJ,100000002,721,RO,Roady 1003,Road Bike,1000000050,CC SportWorld,APJ,Meadow Heights,-37.651278000000005,144.923051,AU,Javas,Hedge,M,32,N,Y
780,EA,USD,2,187.375,500000134,1499,DB-1081,10,1311.625,100000024,4176.125,29232.875,33409,2018-08-14,C,5,APJ,100000023,1499,DB,Rooty Basic,Downhill Bike,1000000058,FitnessWorld,APJ,Delhi,28.650563000000002,77.200575,IN,Javas,Hedge,M,32,N,Y
781,EA,USD,4,625.0,500000134,5000,EB-1136,20,4375.0,100000024,4176.125,29232.875,33409,2018-08-14,C,5,APJ,100000031,5000,EB,Speedeon Light,eBike,1000000058,FitnessWorld,APJ,Delhi,28.650563000000002,77.200575,IN,Javas,Hedge,M,32,N,Y
782,EA,USD,6,170.125,500000134,1361,CC-1023,30,1190.875,100000024,4176.125,29232.875,33409,2018-08-14,C,5,APJ,100000011,1361,CC,Cyclone III,Cyclo-cross Bike,1000000058,FitnessWorld,APJ,Delhi,28.650563000000002,77.200575,IN,Javas,Hedge,M,32,N,Y
783,EA,USD,5,56.125,500000134,449,BX-1013,40,392.875,100000024,4176.125,29232.875,33409,2018-08-14,C,5,APJ,100000005,449,BX,BMX Jump Lux I,BMX,1000000058,FitnessWorld,APJ,Delhi,28.650563000000002,77.200575,IN,Javas,Hedge,M,32,N,Y
784,EA,USD,9,987.5,500000135,7900,EB-1137,10,6912.5,100000020,16424.125,114968.875,131393,2018-08-17,C,4,APJ,100000032,7900,EB,Speedeon Cross,eBike,1000000054,Cycle World,APJ,Mumbai,19.31394,72.85756500000001,IN,William,Mussen,M,28,Y,Y
785,EA,USD,9,312.375,500000135,2499,RC-1051,20,2186.625,100000020,16424.125,114968.875,131393,2018-08-17,C,4,APJ,100000016,2499,RC,Tornado I,Racing Bike,1000000054,Cycle World,APJ,Mumbai,19.31394,72.85756500000001,IN,William,Mussen,M,28,Y,Y
786,EA,USD,4,249.875,500000135,1999,RC-1055,30,1749.125,100000020,16424.125,114968.875,131393,2018-08-17,C,4,APJ,100000020,1999,RC,Veloflash,Racing Bike,1000000054,Cycle World,APJ,Mumbai,19.31394,72.85756500000001,IN,William,Mussen,M,28,Y,Y
787,EA,USD,4,249.875,500000135,1999,RC-1055,30,1749.125,100000020,16424.125,114968.875,131393,2018-08-17,C,4,APJ,100000020,1999,RC,Rennsemmel,Racing Bike,1000000054,Cycle World,APJ,Mumbai,19.31394,72.85756500000001,IN,William,Mussen,M,28,Y,Y
788,EA,USD,1,574.875,500000135,4599,RC-1053,40,4024.125,100000020,16424.125,114968.875,131393,2018-08-17,C,4,APJ,100000018,4599,RC,Stream I,Racing Bike,1000000054,Cycle World,APJ,Mumbai,19.31394,72.85756500000001,IN,William,Mussen,M,28,Y,Y
789,EA,USD,7,81.125,500000135,649,HB-1173,50,567.875,100000020,16424.125,114968.875,131393,2018-08-17,C,4,APJ,100000038,649,HB,Universal One,Hybrid Bike,1000000054,Cycle World,APJ,Mumbai,19.31394,72.85756500000001,IN,William,Mussen,M,28,Y,Y
790,EA,USD,6,149.875,500000135,1199,DB-1083,60,1049.125,100000020,16424.125,114968.875,131393,2018-08-17,C,4,APJ,100000025,1199,DB,Capricorn II,Downhill Bike,1000000054,Cycle World,APJ,Mumbai,19.31394,72.85756500000001,IN,William,Mussen,M,28,Y,Y
791,EA,USD,3,162.375,500000135,1299,MB-1032,70,1136.625,100000020,16424.125,114968.875,131393,2018-08-17,C,4,APJ,100000013,1299,MB,Mt Discovery Drive,Mountain Bike,1000000054,Cycle World,APJ,Mumbai,19.31394,72.85756500000001,IN,William,Mussen,M,28,Y,Y
792,EA,USD,3,65.625,500000135,525,RO-1001,80,459.375,100000020,16424.125,114968.875,131393,2018-08-17,C,4,APJ,100000000,525,RO,Roady 1001,Road Bike,1000000054,Cycle World,APJ,Mumbai,19.31394,72.85756500000001,IN,William,Mussen,M,28,Y,Y
